Station,Code,In station_base,In output,Shared by both,shared_by_all_three,in_sh_price_info,lng,lat
大河坝,,True,False,False,False,False,106.844658,28.319712
舒城,OCH,True,True,True,False,False,117.16654055364606,31.51519088111284
石湖,,True,False,False,False,False,126.297165,41.517738
汨罗东,MQQ,True,True,True,True,True,113.144178,28.745746
朝中,,True,False,False,False,False,105.64856,27.36174
瓦屋山,WAH,True,True,True,False,False,119.274117,31.558807
神树,SWB,True,True,True,False,False,128.426544,46.943333
驻马店,ZDN,True,True,True,False,False,114.042923,32.978234
衢州,QEH,True,True,True,True,True,118.880931,28.924451
亚布力,YBB,True,True,True,False,False,128.614807,44.928703
盘山,PUD,True,True,True,False,False,122.059921,41.198286
大巴,DBD,True,True,True,False,False,122.003174,42.102169
攀枝花南,,True,False,False,False,False,101.718301,26.584358
枝城,ZCN,True,True,True,False,False,111.509445,30.27129
禹城东,YSK,True,True,True,False,False,116.690261,37.064985
宏克力,OKB,True,True,True,False,False,129.857849,46.579433
神州,SRQ,True,True,True,False,False,110.307976,18.724602
珠海,ZHQ,True,True,True,True,True,113.550064,22.215235
凤凰城,FHT,True,True,True,False,False,109.602117,27.950339
泰山,TAK,True,True,True,True,True,117.109701,36.187103
淮南东,HOH,True,True,True,False,False,117.150082,32.646153
宜昌,YCN,True,True,True,False,False,111.299165,30.701532
民权北,MIF,True,True,True,True,True,115.180599,34.660505
承德南,IVP,True,True,True,False,False,117.927985,40.898397
瑞昌西,RXG,True,True,True,False,False,115.635691,29.658921
松河,SBM,True,True,True,False,False,104.622849,26.03162
郁山,,True,False,False,False,False,108.445694,29.493242
织金,IZW,True,True,True,False,False,105.761395,26.653908
华容,HRN,True,True,True,False,False,113.143325,29.37632
河源,VIQ,True,True,True,False,False,114.683762,23.759185
榆中,IZJ,True,True,True,False,False,104.17821561720812,35.857250597438
那罗,ULZ,True,True,True,False,False,108.277321,22.730768
磁县,CIP,True,True,True,False,False,114.372477,36.360252
荣昌,RCW,True,True,True,False,False,105.581197,29.394568
友好,YOB,True,True,True,False,False,128.842029,47.858643
白水县,BGY,True,True,True,False,False,109.590671,35.177452
青白江东,QFW,True,True,True,True,True,104.225614,30.894455
连云港东,UKH,True,True,True,False,False,119.340915,34.717968
霸州,RMP,True,True,True,False,False,116.37555,39.122406
鹿寨,LIZ,True,True,True,False,False,109.745909,24.479843
武穴,WXN,True,True,True,False,False,115.550446,29.849452
普宁,PEQ,True,True,True,True,True,116.199183,23.267241
吕梁,LHV,True,True,True,True,True,111.137717,37.567993
尼勒克,NIR,True,True,True,False,False,82.049414,43.966481
平原,PYK,True,True,True,True,True,116.439953,37.16967
水花,,True,False,False,False,False,108.281303,26.993591
新松浦,XOB,True,True,True,False,False,126.665047,45.841194
羊者窝,AEM,True,True,True,False,False,104.275093,24.845907
曹子里,CFP,True,True,True,False,False,117.138603,39.410957
安平,APT,True,True,True,False,False,120.17410696059548,22.98747120010259
遂溪,SXZ,True,True,True,False,False,110.267118,21.39854
五林,,True,False,False,False,False,129.792313,44.820896
高碑店东,GMP,True,True,True,False,False,115.945954,39.288366
平湖,PHQ,True,True,True,False,False,121.104062,30.6055
黑水,HOT,True,True,True,False,False,102.990108,32.061895
济南,JNK,True,True,True,True,True,116.990875,36.670968
建德,JDU,True,True,True,True,True,119.4343605868974,29.579063561120023
海口东,HMQ,True,True,True,False,False,110.343229,19.983504
十堰,SNN,True,True,True,True,True,110.78162,32.602684
油溪,,True,False,False,False,False,114.626785,24.223372
哈达,,True,False,False,False,False,121.518967,50.680447
黄流,KLQ,True,True,True,False,False,108.797188,18.540262
马桥河,MQB,True,True,True,False,False,130.55098,44.677025
从江,KNW,True,True,True,False,False,109.11464,25.909584
上虞,BDH,True,True,True,False,False,120.856491,30.001132
晋州,JXP,True,True,True,False,False,115.031602,38.021019
莲江口,LHB,True,True,True,False,False,108.84540005923948,27.70592169504263
大杖子,DAP,True,True,True,False,False,118.550385,40.851341
杭州,HZH,True,True,True,True,True,120.181938,30.243817
冠豸山,GSS,True,True,True,False,False,116.679176,25.524038
南靖,NJS,True,True,True,True,True,117.373977,24.510101
楚雄南,COM,True,True,True,False,False,101.544114,25.050557
沂南,YNK,True,True,True,False,False,118.237563,35.673605
上海虹桥,AOH,True,True,True,True,True,121.319321,31.194743
宝鸡,BJY,True,True,True,True,True,107.153258,34.373327
滨州,BIK,True,True,True,False,False,118.017523,37.453571
永安,YAS,True,True,True,False,False,117.378146,25.975215
资中北,WZW,True,True,True,True,True,104.872441,29.79731
桥北,,True,False,False,False,False,123.729523,41.193295
略阳,LYY,True,True,True,False,False,106.145559,33.331746
吉首,JIQ,True,True,True,True,True,109.735484,28.324379
滨江,BJB,True,True,True,False,False,120.151667,30.169379
营街,YAM,True,True,True,False,False,104.719788,26.196379
大方,,True,False,False,False,False,105.602208,27.142958
城阳,CEK,True,True,True,True,True,120.364498,36.300029
余姚北,CTH,True,True,True,True,True,121.168343,30.098008
衡水,HSP,True,True,True,True,True,115.690889,37.743977
蓬安,PAW,True,True,True,True,True,106.424238,31.000347
唐山北,FUP,True,True,True,False,False,118.118306,39.818068
衡山,HSQ,True,True,True,True,True,112.887373,27.218642
简阳,JYW,True,True,True,False,False,104.553167,30.378721
合肥西,HTH,True,True,True,False,False,117.21648,31.832079
镇雄,,True,False,False,False,False,105.13279896743326,27.59778395600048
鹤壁,HAF,True,True,True,True,True,114.274154,35.759857
西安,XAY,True,True,True,True,True,108.964146,34.277264
罗平,LPM,True,True,True,True,True,104.315509,24.907568
凤城东,FDT,True,True,True,True,True,124.134109,40.464654
香港西九龙,XJA,True,True,True,True,True,114.15182,22.331542
班猫箐,BNM,True,True,True,False,False,103.213448,24.932346
碾子山,NZX,True,True,True,False,False,122.883532,47.515597
厉家寨,,True,False,False,False,False,121.448746,28.547955
月亮田,YUM,True,True,True,False,False,104.498749,25.925108
响水县,XSU,True,True,True,True,True,119.578364,34.199479
晋城北,JEF,True,True,True,False,False,112.904689,35.509079
民福寺,,True,False,False,False,False,106.470261,29.155117
三元区,SMS,True,True,True,False,False,117.608045,26.23402
武义,RYH,True,True,True,False,False,119.83028,28.908011
新立屯,XLD,True,True,True,False,False,122.176849,42.020042
浮图峪,FYP,True,True,True,False,False,114.832977,39.366749
罗城,VCZ,True,True,True,False,False,109.126173,24.84205
双河镇,SEL,True,True,True,False,False,103.28677495793742,30.10199016822612
山湾子,,True,False,False,False,False,119.44249,42.353455
西里,,True,False,False,False,False,112.077103,43.554489
鄂州东,EFN,True,True,True,False,False,114.947665,30.361135
东乡,DXG,True,True,True,True,True,116.626282,28.226768
狼尾山,LRJ,True,True,True,False,False,98.03833,39.622665
公营子,GYD,True,True,True,False,False,119.849792,41.356609
宽甸,KDT,True,True,True,False,False,124.781819,40.719886
松原,VYT,True,True,True,False,False,124.8173,45.109489
延吉,YJL,True,True,True,False,False,129.497129,42.886522
小山,,True,False,False,False,False,127.424889,42.217831
东富,,True,False,False,False,False,126.89431,44.366787
打羊,,True,False,False,False,False,107.577171,25.642324
米脂,MEY,True,True,True,False,False,110.173119,37.74841
新华屯,XAX,True,True,True,True,True,114.4694384464064,38.057119539195526
镜铁山,JVJ,True,True,True,False,False,114.895862,30.212667
砚川,YYY,True,True,True,False,False,109.84285,34.064503
乾县,QBY,True,True,True,False,False,108.239473,34.527551
沈阳东,SDT,True,True,True,False,False,123.501053,41.822521
西乡,XQY,True,True,True,True,True,107.761326,32.994482
吴忠,,True,False,False,False,False,106.198393,37.99746
双牌,SBZ,True,True,True,False,False,111.660658,26.01994
嘉善,JSH,True,True,True,True,True,120.918373,30.850037
东南营子,,True,False,False,False,False,119.151146,42.308746
沙河口,SKT,True,True,True,False,False,121.592139,38.925729
瓦拉干,WVX,True,True,True,False,False,124.546776,52.589687
绥中北,SND,True,True,True,False,False,120.323883,40.348493
邯郸东,HPP,True,True,True,True,True,114.559151,36.61975
佳木斯,JMB,True,True,True,False,False,130.382158,46.804292
伊尔施,YET,True,True,True,False,False,119.847023,47.290958
兴业,SNZ,True,True,True,False,False,109.906945,22.737605
余江,YHG,True,True,True,False,False,116.818648,28.215134
昆明,KMM,True,True,True,True,True,102.721813,25.014801
绿博园,LCF,True,True,True,False,False,113.932793,34.755413
泾县,LOH,True,True,True,False,False,118.419864,30.688578
南城,NDG,True,True,True,False,False,116.616474,27.563604
洛碛,,True,False,False,False,False,106.930679,29.727762
盐池,YKJ,True,True,True,True,True,107.347995,37.734755
南雄,NCQ,True,True,True,True,True,114.310843,25.145232
灵丘,LVV,True,True,True,False,False,114.221163,39.461556
中寨,ZZM,True,True,True,False,False,104.257019,24.80621
保康,BKD,True,True,True,False,False,111.26744121202825,31.88384715026221
王兆屯,WZB,True,True,True,False,False,126.650627,45.730213
望江,,True,False,False,False,False,116.687696,30.130558
吉林,JLL,True,True,True,True,True,125.313571,43.881304
中山北,ZGQ,True,True,True,False,False,113.382747,22.557063
尼波,,True,False,False,False,False,102.627327,28.340687
茶陵,CDG,True,True,True,False,False,113.55625967750036,26.81642530297009
驻马店西,ZLN,True,True,True,True,True,113.978763,33.00053
邛崃,QLE,True,True,True,False,False,103.483045,30.413144
查干特格,,True,False,False,False,False,112.243576,43.377235
鲘门,KMQ,True,True,True,True,True,115.125282,22.812586
土溪,TSW,True,True,True,True,True,107.060783,31.014341
得耳布尔,DRX,True,True,True,False,False,121.078423,50.993248
独立屯,DTX,True,True,True,False,False,124.84977,46.572872
天柱山,QWH,True,True,True,False,False,116.47511983312688,30.722452984807425
平山,PSB,True,True,True,False,False,114.182071,38.267429
王家湾,WJJ,True,True,True,False,False,104.26181,35.848949
邓州,DOF,True,True,True,False,False,112.070626,32.68376
双鸭山,SSB,True,True,True,False,False,131.151962,46.645069
乌西,WXR,True,True,True,False,False,87.421501,43.869911
徐闻,XJQ,True,True,True,True,True,110.165058,20.331298
新桥,,True,False,False,False,False,121.323059,31.058825
城固,CGY,True,True,True,False,False,107.322621,33.137884
到保,RBT,True,True,True,False,False,123.178001,45.604053
铜陵,TJH,True,True,True,True,True,117.861531,30.919152
大朗镇,KOQ,True,True,True,False,False,112.975243,22.759811
新余,XUG,True,True,True,True,True,114.939414,27.809603
杨林,YLM,True,True,True,False,False,103.092537,25.242964
楚雄,CUM,True,True,True,False,False,101.544114,25.050557
邹平,ZLK,True,True,True,True,True,117.748402,36.85621
建设,JET,True,True,True,False,False,128.499939,43.142418
武当山西,,True,False,False,False,True,111.02053897820262,32.543813056911944
锦州,JZD,True,True,True,True,True,121.140896,41.124466
肥东,FIH,True,True,True,False,False,117.485375,31.862335
月华,,True,False,False,False,False,102.182121,28.143354
香坊,XFB,True,True,True,False,False,126.679444,45.721468
红花沟,VHD,True,True,True,False,False,118.635002,42.244686
麻阳,MVQ,True,True,True,True,True,109.803433,27.855384
燕岗,YGW,True,True,True,False,False,117.622139,32.257061
郓城,YPK,True,True,True,False,False,115.901594,35.601708
秀英,,True,False,False,False,False,110.276216,19.995605
美岱召,,True,False,False,False,False,110.744736,40.584957
大邑,DEE,True,True,True,False,False,103.5417889803487,30.56611086627952
舒兰,SLL,True,True,True,False,False,126.954482,44.407427
西华,,True,False,False,False,False,114.52205,33.80375
拉古,LGB,True,True,True,False,False,123.820213,41.726532
尹地,YDM,True,True,True,False,False,101.829941,25.636703
庆盛,QSQ,True,True,True,False,False,113.491516,22.866261
运城北,ABV,True,True,True,True,True,110.984146,35.098774
辰溪,CXQ,True,True,True,False,False,110.255584,27.878622
猛洞河,MUQ,True,True,True,False,False,109.982407,28.686573
崇左,CZZ,True,True,True,False,False,107.358082,22.403815
都昌,DCG,True,True,True,True,True,116.418674,29.479045
惠州,HCQ,True,True,True,True,True,114.416115,23.151307
保定,BDP,True,True,True,False,False,115.47877,38.863234
茂舍祖,MOM,True,True,True,False,False,103.424133,24.863279
三江口,SKD,True,True,True,False,False,123.72901003809793,43.3771920482429
贵港,GGZ,True,True,True,True,True,109.6132,23.100871
潮汕,CBQ,True,True,True,True,True,116.588005,23.536369
双丰,OFB,True,True,True,False,False,127.760963,46.973663
襄汾西,XTV,True,True,True,False,False,111.337504,35.838284
燕家庄,AZK,True,True,True,False,False,117.275787,36.194172
伊敏,YMX,True,True,True,False,False,120.391617,47.632107
小市,XST,True,True,True,False,False,124.123322,41.310921
松树林,,True,False,False,False,False,124.246559,50.528904
临淄北,UEK,True,True,True,False,False,118.339594,36.905805
旬阳,XUY,True,True,True,False,False,109.353337,32.836012
勃利,BLB,True,True,True,False,False,130.559906,45.756248
绅坊,OLH,True,True,True,False,False,120.99202,28.197144
林东,LRC,True,True,True,False,False,119.412865,43.934647
后寨,,True,False,False,False,False,113.009163,35.281914
田家沟,,True,False,False,False,False,119.439308,40.854774
鲅鱼圈,BYT,True,True,True,True,True,122.094553,40.188072
牡丹江,MDB,True,True,True,False,False,129.613331,44.59099
永郎,YLW,True,True,True,False,False,102.2537,27.148581
阿尔山,ART,True,True,True,False,False,119.947665,47.17261
经棚,JPC,True,True,True,False,False,117.537674,43.273048
涟水,,True,False,False,False,False,119.201608,33.781655
乐山,IVW,True,True,True,True,True,103.774,29.53325
长汀,CES,True,True,True,False,False,116.344067,25.828568
紫荆关,ZYP,True,True,True,False,False,115.170555,39.448193
三合庄,SVP,True,True,True,False,False,116.017113,39.590652
石门坎,,True,False,False,False,False,104.10968883053222,30.777743915961725
天桥,,True,False,False,False,False,116.992679,36.670268
麻城,MCN,True,True,True,True,True,114.963648,31.146146
背荫河,BYB,True,True,True,False,False,126.998596,45.171143
江源,SZL,True,True,True,False,False,126.582047,42.041431
亳州南,,True,False,False,False,True,115.797209,33.798711
东胜东,RSC,True,True,True,False,False,110.105524,39.754387
宣化北,,True,False,False,False,False,115.061992,40.611391
江津,JJW,True,True,True,False,False,106.24121,29.261729
海拉尔,HRX,True,True,True,False,False,119.744036,49.230375
官厅西,KEP,True,True,True,False,False,115.585236,40.253803
莒南,JOK,True,True,True,False,False,118.847394,35.183294
德保,RBZ,True,True,True,False,False,106.629089,23.345929
延平,,True,False,False,False,True,118.27946767278895,26.59658890388761
瓦祖,,True,False,False,False,False,102.554199,28.203869
郏县,,True,False,False,False,False,113.212609,33.971787
高台南,GAJ,True,True,True,False,False,99.769366,39.294983
鼎湖东,UWQ,True,True,True,False,False,112.660065,23.21379
淄博北,ZRK,True,True,True,True,True,118.026442,36.896409
双柳,,True,False,False,False,False,114.619606,30.619734
鞍山西,AXT,True,True,True,True,True,122.915576,41.118021
白壁关,BGV,True,True,True,False,False,111.721764,37.143185
